fips,year,month,day,cd_distance,cd_usercnt,sd_distance,sd_usercnt,cd_sd_weighted_mean_distance,cd_sd_usercnt
WV,2020,2,7,14.31448992,196,13.039084507,142,13.778668711,338
WV,2020,2,8,20.66931688,366,27.4240664962,391,24.1582298257,757
WV,2020,2,9,26.00278233,363,19.2359836066,366,22.6054595141,729
WV,2020,2,10,15.77191497,376,16.7998066298,362,16.27611115,738
WV,2020,2,11,15.6591329,346,17.5668870523,363,16.6358814999,709
WV,2020,2,12,17.95355449,377,17.3391768293,328,17.6677163727,705
WV,2020,2,13,33.99861313,447,22.5016402116,378,28.7309091747,825
WV,2020,2,14,16.1730863,405,35.8567213115,427,26.2751441725,832
WV,2020,2,15,21.7816761,358,27.6726190476,378,24.8071875595,736
WV,2020,2,16,23.85034871,344,25.0157478006,341,24.4304962865,685
WV,2020,2,17,22.39576645,411,16.6682051282,390,19.607066181,801
WV,2020,2,18,23.88545889,414,30.4895989975,399,27.126605142,813
WV,2020,2,19,23.7206803,397,30.2140877598,433,27.1082049146,830
WV,2020,2,20,25.51020294,394,23.8234659091,352,24.7143162981,746
WV,2020,2,21,34.01396848,383,27.7363333333,360,30.9723148423,743
